CustomerID,Gender,CityTier,MaritalStatus,NumberOfAddress
54164,Female,1,Married,3
54165,Male,1,Married,11
54166,Male,1,Single,2
54167,Female,1,Married,6
54168,Male,1,Married,3
54169,Male,1,Single,2
54170,Male,1,Married,8
54171,Male,1,Married,2
54172,Female,1,Single,2
54173,Male,1,Married,3
54174,Male,1,Married,2
54175,Male,1,Single,7
54176,Female,1,Married,3
54177,Male,1,Married,2
54178,Male,1,Married,3
54179,Female,3,Married,4
54180,Male,1,Single,7
54181,Female,1,Married,2
54182,Male,3,Single,9
54183,Female,1,Single,2
54184,Male,1,Single,3
54185,Male,1,Single,4
54186,Female,1,Married,6
54187,Female,1,Single,3
54188,Male,3,Married,2
54189,Female,1,Married,5
54190,Female,3,Single,5
54191,Male,1,Single,6
54192,Male,1,Married,4
54193,Male,1,Single,3
54194,Male,3,Married,5
54195,Male,1,Married,4
54196,Female,1,Married,3
54197,Male,3,Married,3
54198,Female,3,Married,3
54199,Female,1,Married,11
54200,Female,3,Married,4
54201,Male,1,Married,3
54202,Female,1,Married,3
54203,Male,1,Single,3
54204,Male,3,Single,3
54205,Female,1,Single,3
54206,Female,1,Married,3
54207,Male,3,Single,2
54208,Male,1,Married,6
54209,Male,3,Single,6
54210,Male,1,Married,3
54211,Male,1,Single,11
54212,Male,1,Single,3
54213,Female,3,Married,7
54214,Male,1,Married,4
54215,Female,3,Married,9
54216,Female,1,Single,3
54217,Male,3,Married,3
54218,Female,1,Married,5
54219,Male,1,Married,5
54220,Male,1,Married,3
54221,Male,1,Married,3
54222,Female,1,Single,3
54223,Female,1,Married,7
54224,Female,3,Single,9
54225,Female,1,Married,3
54226,Female,1,Married,4
54227,Male,1,Single,3
54228,Male,1,Married,4
54229,Male,1,Married,6
54230,Male,1,Married,2
54231,Female,3,Single,9
54232,Male,1,Married,2
54233,Male,1,Single,3
54234,Male,1,Married,3
54235,Female,1,Married,5
54236,Female,1,Single,3
54237,Male,3,Single,2
54238,Male,1,Married,6
54239,Male,1,Single,6
54240,Male,2,Married,3
54241,Male,1,Married,3
54242,Male,1,Single,3
54243,Male,3,Married,5
54244,Female,1,Married,9
54245,Male,1,Married,3
54246,Male,1,Single,6
54247,Male,3,Married,5
54248,Male,1,Married,5
54249,Male,1,Married,3
54250,Male,3,Single,3
54251,Male,1,Married,3
54252,Male,3,Single,2
54253,Female,3,Married,3
54254,Male,1,Married,4
54255,Male,3,Single,3
54256,Female,1,Married,11
54257,Female,3,Married,2
54258,Male,3,Married,3
54259,Male,3,Single,2
54260,Male,1,Married,6
54261,Male,2,Married,6
54262,Male,1,Single,3
54263,Female,1,Single,3
54264,Female,1,Single,3
54265,Male,1,Married,7
54266,Female,2,Married,11
54267,Female,1,Married,5
54268,Male,3,Single,3
54269,Male,1,Married,3
54270,Female,1,Single,3
54271,Female,1,Single,5
54272,Male,1,Single,3
54273,Female,2,Single,4
54274,Male,1,Married,2
54275,Female,1,Married,8
54276,Male,3,Single,4
54277,Female,1,Single,4
54278,Female,3,Married,2
54279,Female,1,Married,7
54280,Male,3,Married,3
54281,Male,1,Married,3
54282,Male,3,Married,2
54283,Female,1,Married,11
54284,Male,1,Single,9
54285,Male,3,Married,6
54286,Female,1,Married,3
54287,Female,1,Married,3
54288,Male,3,Single,3
54289,Male,1,Married,2
54290,Female,1,Married,3
54291,Female,1,Single,6
54292,Female,3,Single,6
54293,Female,3,Married,5
54294,Male,3,Married,5
54295,Female,2,Married,3
54296,Male,1,Married,8
54297,Male,1,Single,4
54298,Female,3,Married,6
54299,Male,3,Married,4
54300,Male,2,Married,2
54301,Female,1,Single,9
54302,Male,1,Single,7
54303,Female,1,Single,5
54304,Female,1,Single,3
54305,Male,3,Married,2
54306,Female,1,Married,7
54307,Male,1,Single,2
54308,Male,1,Married,6
54309,Male,1,Married,4
54310,Female,1,Single,3
54311,Female,1,Married,3
54312,Male,3,Married,3
54313,Male,3,Married,4
54314,Male,1,Married,10
54315,Female,3,Single,3
54316,Male,1,Married,3
54317,Male,1,Married,4
54318,Female,1,Married,6
54319,Male,3,Married,9
54320,Female,3,Married,8
54321,Male,1,Married,3
54322,Male,1,Married,8
54323,Male,1,Married,3
54324,Male,1,Married,5
54325,Male,1,Married,3
54326,Female,1,Single,5
54327,Male,1,Married,6
54328,Female,3,Married,4
54329,Female,3,Single,6
54330,Male,1,Single,5
54331,Male,1,Married,2
54332,Female,3,Single,2
54333,Male,1,Single,6
54334,Male,1,Married,3
54335,Female,3,Married,6
54336,Female,1,Married,6
54337,Male,1,Single,2
54338,Male,1,Single,3
54339,Female,3,Married,3
54340,Female,1,Single,3
54341,Female,1,Married,10
54342,Female,1,Single,4
54343,Female,3,Single,3
54344,Male,1,Married,4
54345,Female,1,Married,3
54346,Female,1,Married,3
54347,Female,1,Married,3
54348,Male,1,Single,10
54349,Male,1,Married,3
54350,Female,1,Single,5
54351,Male,1,Married,2
54352,Female,1,Single,3
54353,Male,1,Married,5
54354,Male,1,Married,6
54355,Male,1,Married,11
54356,Male,1,Married,3
54357,Female,1,Single,7
54358,Female,1,Married,4
54359,Male,1,Married,11
54360,Male,1,Married,5
54361,Male,1,Married,7
54362,Male,1,Married,3
54363,Male,1,Married,3
54364,Male,1,Married,10
54365,Male,1,Married,9
54366,Female,3,Married,3
54367,Male,1,Married,3
54368,Female,1,Single,3
54369,Male,1,Married,11
54370,Male,1,Married,9
54371,Male,3,Married,3
54372,Male,1,Single,3
54373,Female,3,Single,3
54374,Male,1,Married,7
54375,Female,1,Single,7
54376,Female,3,Single,5
54377,Female,3,Single,7
54378,Male,1,Single,2
54379,Female,3,Single,8
54380,Female,3,Married,4
54381,Male,1,Single,10
54382,Female,1,Married,8
54383,Male,1,Married,3
54384,Male,3,Married,2
54385,Male,1,Married,2
54386,Male,1,Married,5
54387,Male,3,Married,6
54388,Female,3,Married,3
54389,Female,3,Single,3
54390,Male,1,Single,3
54391,Female,1,Single,9
54392,Male,1,Married,3
54393,Male,2,Married,10
54394,Female,3,Married,5
54395,Male,1,Married,7
54396,Female,3,Married,7
54397,Female,1,Married,9
54398,Male,3,Single,3
54399,Female,3,Married,4
54400,Male,1,Single,2
54401,Female,1,Married,9
54402,Male,3,Married,2
54403,Male,1,Married,4
54404,Male,1,Married,3
54405,Male,1,Married,2
54406,Male,1,Married,11
54407,Female,1,Married,3
54408,Male,1,Married,8
54409,Female,1,Married,4
54410,Male,1,Married,6
54411,Male,1,Married,8
54412,Female,1,Single,2
54413,Male,1,Single,3
54414,Female,1,Single,5
54415,Male,3,Married,4
54416,Female,1,Married,2
54417,Female,1,Married,2
54418,Male,1,Married,2
54419,Male,1,Married,3
54420,Male,1,Single,2
54421,Male,1,Married,3
54422,Male,3,Married,5
54423,Male,1,Single,6
54424,Female,3,Married,5
54425,Male,1,Single,4
54426,Male,3,Married,4
54427,Male,1,Married,2
54428,Male,1,Married,3
54429,Male,1,Married,2
54430,Male,1,Married,2
54431,Male,1,Single,2
54432,Male,1,Married,3
54433,Male,1,Married,3
54434,Male,3,Married,6
54435,Male,1,Single,3
54436,Female,1,Married,4
54437,Female,1,Married,9
54438,Female,3,Married,3
54439,Female,1,Married,3
54440,Male,1,Married,5
54441,Male,1,Married,5
54442,Male,3,Married,3
54443,Male,3,Single,3
54444,Male,1,Married,5
54445,Male,1,Married,3
54446,Female,1,Single,3
54447,Male,1,Married,5
54448,Male,1,Married,11
54449,Male,1,Married,4
54450,Female,1,Single,3
54451,Female,1,Single,11
54452,Male,1,Single,6
54453,Female,3,Married,3
54454,Male,3,Single,3
54455,Male,1,Married,3
54456,Female,3,Married,7
54457,Male,1,Single,3
54458,Male,3,Married,2
54459,Male,1,Married,6
54460,Male,1,Married,7
54461,Male,3,Single,3
54462,Female,3,Single,3
54463,Male,1,Single,2
54464,Male,3,Married,6
54465,Male,1,Married,2
54466,Female,1,Married,9
54467,Male,3,Married,3
54468,Female,1,Married,5
54469,Male,1,Married,4
54470,Male,1,Married,2
54471,Male,2,Married,5
54472,Male,1,Married,3
54473,Male,1,Married,2
54474,Female,1,Married,8
54475,Male,1,Married,3
54476,Female,1,Single,2
54477,Female,1,Single,9
54478,Male,1,Married,4
54479,Female,1,Single,3
54480,Female,3,Married,3
54481,Male,3,Single,3
54482,Male,3,Married,6
54483,Female,1,Single,9
54484,Male,1,Married,7
54485,Female,1,Married,3
54486,Female,1,Married,3
54487,Male,1,Married,3
54488,Female,3,Married,6
54489,Male,3,Single,5
54490,Male,1,Married,6
54491,Female,1,Married,3
54492,Male,3,Married,2
54493,Female,1,Single,5
54494,Female,1,Married,10
54495,Male,1,Married,11
54496,Male,3,Married,4
54497,Male,1,Married,3
54498,Male,1,Single,2
54499,Female,3,Married,3
54500,Female,3,Married,3
54501,Male,1,Married,9
54502,Male,1,Married,2
54503,Female,1,Single,3
54504,Female,3,Married,3
54505,Male,1,Single,2
54506,Male,1,Married,3
54507,Male,1,Single,8
54508,Male,3,Single,5
54509,Female,1,Single,4
54510,Male,3,Married,3
54511,Male,2,Married,2
54512,Female,1,Married,3
54513,Female,3,Married,5
54514,Male,1,Married,6
54515,Female,3,Married,9
54516,Male,3,Married,3
54517,Male,1,Single,5
54518,Female,3,Single,3
54519,Female,3,Single,6
54520,Male,3,Married,6
54521,Male,1,Married,4
54522,Female,1,Married,5
54523,Male,3,Single,3
54524,Female,3,Single,3
54525,Female,1,Married,8
54526,Female,1,Married,4
54527,Male,3,Single,3
54528,Male,1,Single,8
54529,Male,3,Married,4
54530,Male,1,Single,2
54531,Female,3,Single,3
54532,Male,1,Single,11
54533,Male,1,Single,11
54534,Male,1,Married,3
54535,Male,3,Single,3
54536,Male,1,Single,10
54537,Female,3,Married,6
54538,Female,1,Married,6
54539,Male,3,Single,10
54540,Female,1,Single,4
54541,Female,3,Married,3
54542,Male,3,Married,3
54543,Male,1,Single,2
54544,Female,1,Married,3
54545,Male,3,Married,3
54546,Male,1,Single,11
54547,Female,1,Married,3
54548,Female,3,Married,9
54549,Female,1,Married,5
54550,Male,1,Single,4
54551,Male,1,Married,3
54552,Female,1,Married,8
54553,Male,1,Married,6
54554,Female,3,Married,11
54555,Female,1,Married,3
54556,Male,1,Married,9
54557,Female,1,Married,6
54558,Female,3,Single,3
54559,Female,1,Married,5
54560,Male,1,Married,3
54561,Male,1,Married,3
54562,Female,3,Married,11
54563,Female,3,Single,2
54564,Male,3,Married,3
54565,Male,1,Married,3
54566,Male,1,Married,7
54567,Male,1,Married,4
54568,Male,1,Married,5
54569,Female,1,Married,4
54570,Female,1,Married,4
54571,Female,1,Single,4
54572,Female,1,Married,7
54573,Female,1,Married,4
54574,Female,1,Married,2
54575,Female,3,Single,3
54576,Female,3,Married,2
54577,Male,1,Married,3
54578,Female,3,Married,2
54579,Female,1,Married,3
54580,Male,1,Married,6
54581,Male,1,Married,3
54582,Female,1,Married,7
54583,Male,2,Single,3
54584,Female,3,Married,2
54585,Male,3,Married,5
54586,Male,1,Married,2
54587,Female,1,Single,2
54588,Female,3,Married,6
54589,Female,1,Married,7
54590,Male,1,Married,8
54591,Male,1,Single,2
54592,Female,1,Single,9
54593,Male,1,Married,5
54594,Female,3,Married,4
54595,Male,1,Married,3
54596,Male,1,Married,9
54597,Male,1,Married,9
54598,Male,3,Single,2
54599,Male,1,Married,6
54600,Male,1,Married,5
54601,Female,2,Married,11
54602,Male,1,Married,6
54603,Male,3,Single,3
54604,Male,1,Single,7
54605,Female,3,Married,4
54606,Female,3,Single,5
54607,Male,3,Single,9
54608,Male,3,Married,11
54609,Female,1,Single,9
54610,Female,1,Married,3
54611,Male,3,Single,6
54612,Male,1,Married,3
54613,Male,3,Married,2
54614,Female,2,Married,2
54615,Male,1,Married,6
54616,Female,1,Married,6
54617,Male,3,Married,11
54618,Male,3,Single,3
54619,Male,3,Married,5
54620,Female,1,Single,4
54621,Male,3,Married,7
54622,Female,3,Single,3
54623,Male,3,Single,3
54624,Male,1,Single,3
54625,Female,1,Single,6
54626,Female,1,Married,7
54627,Female,3,Married,9
54628,Male,3,Married,3
54629,Male,1,Married,5
54630,Male,3,Married,10
54631,Male,3,Married,2
54632,Female,1,Married,5
54633,Female,1,Married,8
54634,Male,1,Married,3
54635,Male,1,Married,3
54636,Male,3,Married,3
54637,Male,1,Married,3
54638,Male,2,Married,3
54639,Male,3,Married,3
54640,Female,1,Married,3
54641,Male,3,Married,3
54642,Male,1,Married,3
54643,Male,3,Married,4
54644,Male,1,Single,6
54645,Male,3,Married,6
54646,Female,1,Married,2
54647,Male,3,Married,6
54648,Female,1,Single,3
54649,Female,1,Married,3
54650,Male,1,Married,6
54651,Female,1,Single,5
54652,Male,1,Married,5
54653,Female,1,Married,9
54654,Female,2,Single,6
54655,Female,3,Married,3
54656,Male,3,Married,2
54657,Male,3,Single,3
54658,Male,1,Married,6
54659,Male,1,Married,2
54660,Male,3,Married,2
54661,Female,1,Married,3
54662,Female,1,Married,3
54663,Female,3,Single,9
54664,Male,1,Married,3
54665,Female,3,Married,4
54666,Female,1,Married,3
54667,Male,1,Married,3
54668,Female,3,Married,3
54669,Male,1,Single,3
54670,Male,1,Married,5
54671,Male,2,Married,4
54672,Male,1,Married,4
54673,Male,1,Single,2
54674,Male,1,Single,3
54675,Male,1,Single,3
54676,Male,1,Married,3
54677,Male,1,Married,4
54678,Male,3,Married,2
54679,Female,3,Single,2
54680,Male,1,Married,3
54681,Male,3,Married,5
54682,Female,3,Married,3
54683,Male,1,Single,5
54684,Male,1,Married,3
54685,Female,1,Single,3
54686,Female,3,Single,11
54687,Female,1,Single,3
54688,Male,3,Single,3
54689,Male,3,Married,5
54690,Female,1,Single,2
54691,Female,1,Married,3
54692,Female,1,Single,5
54693,Male,3,Single,4
54694,Male,3,Married,7
54695,Male,1,Married,5
54696,Male,2,Married,5
54697,Male,3,Single,10
54698,Male,1,Married,3
54699,Male,2,Married,3
54700,Male,3,Married,9
54701,Female,1,Single,9
54702,Female,1,Married,11
54703,Female,1,Single,6
54704,Male,1,Single,4
54705,Female,3,Married,11
54706,Male,3,Married,9
54707,Male,3,Single,3
54708,Male,1,Married,8
54709,Male,3,Married,5
54710,Female,1,Single,5
54711,Male,1,Married,3
54712,Female,2,Married,11
54713,Male,1,Married,9
54714,Female,1,Single,2
54715,Female,1,Single,10
54716,Male,3,Married,3
54717,Male,1,Single,4
54718,Female,1,Married,4
54719,Male,1,Married,3
54720,Male,1,Married,8
54721,Female,1,Married,5
54722,Male,3,Married,3
54723,Male,1,Single,3
54724,Female,3,Single,3
54725,Male,3,Single,2
54726,Male,1,Single,3
54727,Female,3,Single,6
54728,Male,3,Single,3
54729,Male,1,Married,7
54730,Male,3,Single,3
54731,Male,1,Married,2
54732,Female,1,Married,5
54733,Female,1,Married,6
54734,Male,3,Single,8
54735,Female,1,Single,4
54736,Female,1,Married,11
54737,Male,3,Married,2
54738,Female,1,Married,2
54739,Female,1,Single,8
54740,Female,1,Single,3
54741,Female,3,Married,3
54742,Male,1,Married,5
54743,Female,1,Married,3
54744,Female,3,Married,7
54745,Male,1,Married,3
54746,Male,1,Married,3
54747,Male,1,Married,3
54748,Female,1,Married,10
54749,Male,1,Married,7
54750,Female,1,Married,3
54751,Male,1,Married,2
54752,Female,3,Single,7
54753,Female,1,Married,3
54754,Female,1,Married,2
54755,Male,1,Married,3
54756,Male,1,Single,9
54757,Female,1,Single,5
54758,Female,1,Married,11
54759,Male,1,Single,8
54760,Male,2,Married,6
54761,Female,1,Married,3
54762,Male,1,Single,8
54763,Female,1,Single,7
54764,Female,1,Single,3
54765,Male,1,Married,3
54766,Male,1,Married,4
54767,Female,1,Single,3
54768,Female,3,Married,3
54769,Male,3,Single,6
54770,Male,1,Married,8
54771,Male,1,Married,3
54772,Male,1,Single,5
54773,Female,3,Married,3
54774,Male,2,Married,2
54775,Female,1,Married,3
54776,Male,1,Married,3
54777,Female,3,Married,4
54778,Male,1,Single,11
54779,Male,1,Single,9
54780,Male,3,Married,3
54781,Female,1,Single,3
54782,Male,3,Married,3
54783,Male,3,Married,4
54784,Male,1,Married,11
54785,Female,3,Married,9
54786,Male,3,Married,6
54787,Female,1,Married,7
54788,Female,1,Married,5
54789,Male,3,Married,6
54790,Male,2,Married,3
54791,Male,1,Married,8
54792,Male,1,Married,4
54793,Male,1,Single,7
54794,Male,2,Married,2
54795,Male,3,Married,3
54796,Female,1,Married,3
54797,Female,1,Married,3
54798,Male,1,Married,2
54799,Male,3,Married,3
54800,Female,1,Married,4
54801,Male,1,Married,2
54802,Male,3,Married,3
54803,Male,3,Married,2
54804,Female,1,Married,4
54805,Male,1,Married,5
54806,Female,3,Married,8
54807,Male,3,Married,7
54808,Male,1,Married,5
54809,Female,3,Married,7
54810,Female,1,Single,8
54811,Female,1,Married,6
54812,Female,3,Married,2
54813,Male,3,Single,3
54814,Male,1,Married,3
54815,Female,2,Married,10
54816,Male,2,Married,5
54817,Male,1,Single,3
54818,Female,1,Married,8
54819,Male,1,Married,3
54820,Male,3,Single,3
54821,Male,1,Married,11
54822,Female,1,Married,6
54823,Female,3,Single,3
54824,Female,1,Single,3
54825,Male,1,Married,2
54826,Female,3,Single,3
54827,Female,1,Married,2
54828,Female,1,Married,6
54829,Female,1,Married,7
54830,Male,1,Married,9
54831,Female,1,Single,3
54832,Male,1,Married,3
54833,Female,3,Single,9
54834,Male,1,Single,5
54835,Female,1,Married,4
54836,Male,3,Married,5
54837,Female,1,Married,3
54838,Female,1,Married,6
54839,Male,1,Married,6
54840,Female,3,Married,3
54841,Male,1,Single,4
54842,Female,1,Married,3
54843,Female,1,Married,8
54844,Male,3,Married,3
54845,Male,3,Married,4
54846,Male,3,Single,3
54847,Male,1,Single,4
54848,Male,1,Single,6
54849,Male,3,Single,3
54850,Male,1,Single,3
54851,Female,1,Married,2
54852,Male,1,Married,10
54853,Female,1,Married,3
54854,Male,3,Married,3
54855,Female,1,Single,2
54856,Male,3,Married,7
54857,Male,1,Married,3
54858,Female,3,Married,3
54859,Female,3,Married,3
54860,Male,1,Married,4
54861,Male,1,Single,6
54862,Male,3,Married,8
54863,Male,3,Married,7
54864,Female,3,Single,3
54865,Male,3,Married,8
54866,Male,3,Single,2
54867,Female,3,Single,6
54868,Male,1,Married,3
54869,Male,3,Married,6
54870,Male,1,Single,2
54871,Male,3,Single,3
54872,Female,1,Single,8
54873,Female,1,Single,5
54874,Female,1,Married,5
54875,Male,1,Married,11
54876,Female,1,Married,3
54877,Male,1,Married,4
54878,Female,1,Married,11
54879,Male,1,Married,3
54880,Female,3,Single,3
54881,Female,1,Married,6
54882,Male,1,Married,5
54883,Male,1,Married,2
54884,Male,1,Married,8
54885,Female,1,Married,3
54886,Male,1,Married,3
54887,Female,1,Married,3
54888,Male,1,Single,3
54889,Female,1,Married,10
54890,Female,1,Married,3
54891,Female,1,Married,2
54892,Female,1,Single,3
54893,Female,1,Single,2
54894,Male,1,Married,3
54895,Male,1,Married,3
54896,Male,1,Single,4
54897,Male,1,Single,9
54898,Female,1,Single,8
54899,Female,1,Married,3
54900,Female,1,Married,2
54901,Male,1,Married,3
54902,Male,3,Married,8
54903,Male,1,Married,6
54904,Female,1,Single,5
54905,Female,1,Married,7
54906,Male,1,Married,5
54907,Female,1,Married,3
54908,Male,3,Single,10
54909,Male,3,Single,10
54910,Female,3,Married,3
54911,Female,3,Married,5
54912,Female,3,Married,2
54913,Female,1,Single,3
54914,Female,1,Single,3
54915,Female,3,Single,2
54916,Female,3,Married,5
54917,Female,1,Single,11
54918,Male,3,Married,2
54919,Male,3,Married,5
54920,Male,2,Single,3
54921,Female,3,Married,4
54922,Male,1,Married,9
54923,Male,1,Married,8
54924,Female,3,Married,3
54925,Male,3,Married,3
54926,Male,1,Married,5
54927,Male,1,Married,4
54928,Female,1,Single,5
54929,Male,3,Married,3
54930,Female,1,Married,3
54931,Male,1,Married,11
54932,Female,3,Married,8
54933,Female,1,Married,4
54934,Female,1,Single,2
54935,Male,1,Single,9
54936,Male,3,Married,7
54937,Female,3,Single,3
54938,Female,1,Single,3
54939,Female,1,Married,10
54940,Male,1,Married,11
54941,Male,1,Single,3
54942,Male,1,Married,3
54943,Male,1,Married,2
54944,Female,1,Married,3
54945,Female,1,Married,2
54946,Male,1,Married,6
54947,Male,1,Married,3
54948,Male,1,Married,5
54949,Female,1,Single,5
54950,Male,2,Married,11
54951,Male,1,Married,6
54952,Male,3,Single,2
54953,Female,1,Single,3
54954,Male,1,Married,3
54955,Male,1,Single,2
54956,Female,3,Married,4
54957,Male,1,Married,3
54958,Male,1,Married,3
54959,Male,1,Single,6
54960,Male,1,Married,2
54961,Male,1,Married,3
54962,Male,3,Single,5
54963,Female,3,Married,2
54964,Male,1,Married,5
54965,Male,1,Single,4
54966,Female,3,Married,3
54967,Male,1,Single,9
54968,Male,3,Married,2
54969,Female,1,Married,6
54970,Female,1,Married,2
54971,Male,3,Married,5
54972,Male,3,Single,9
54973,Female,1,Married,10
54974,Male,1,Married,9
54975,Male,1,Single,3
54976,Female,1,Single,3
54977,Male,1,Single,11
54978,Male,1,Single,4
54979,Male,3,Married,2
54980,Male,1,Married,2
54981,Male,3,Married,3
54982,Male,3,Married,8
54983,Male,1,Single,4
54984,Female,1,Married,2
54985,Male,1,Single,6
54986,Male,1,Married,3
54987,Male,2,Married,3
54988,Male,1,Married,3
54989,Male,1,Single,3
54990,Female,3,Single,5
54991,Male,1,Married,5
54992,Male,1,Married,3
54993,Female,1,Married,9
54994,Male,1,Married,3
54995,Female,3,Married,3
54996,Male,2,Single,3
54997,Female,3,Married,3
54998,Female,1,Single,11
54999,Male,3,Single,2
55000,Male,3,Single,9
55001,Male,1,Married,8
55002,Male,1,Single,10
55003,Female,1,Married,3
55004,Male,1,Married,3
55005,Male,3,Married,3
55006,Female,1,Married,5
55007,Male,1,Married,4
55008,Male,1,Single,2
55009,Male,1,Married,3
55010,Female,3,Single,10
55011,Female,3,Married,3
55012,Female,1,Married,6
55013,Female,1,Married,3
55014,Male,1,Single,3
55015,Female,1,Married,6
55016,Female,1,Married,3
55017,Male,1,Single,3
55018,Male,1,Single,3
55019,Female,1,Married,5
55020,Female,1,Married,2
55021,Male,1,Married,2
55022,Female,3,Married,10
55023,Male,1,Single,4
55024,Male,2,Married,3
55025,Male,1,Married,8
55026,Male,3,Married,10
55027,Male,3,Married,7
55028,Female,1,Married,4
55029,Male,1,Married,3
55030,Male,1,Married,7
55031,Male,3,Married,5
55032,Female,1,Married,3
55033,Female,3,Married,3
55034,Male,1,Married,3
55035,Male,1,Married,3
55036,Male,1,Single,3
55037,Male,3,Single,3
55038,Male,1,Married,4
55039,Male,2,Married,9
55040,Male,3,Married,2
55041,Female,1,Married,3
55042,Female,1,Single,6
55043,Female,1,Married,4
55044,Male,1,Married,2
55045,Female,3,Married,9
55046,Male,3,Single,2
55047,Male,1,Married,2
55048,Female,1,Married,5
55049,Female,3,Married,6
55050,Male,1,Married,3
55051,Female,1,Married,9
55052,Female,1,Married,3
55053,Female,1,Single,3
55054,Female,1,Married,3
55055,Male,1,Married,5
55056,Male,1,Married,3
55057,Female,1,Single,3
55058,Female,3,Single,7
55059,Male,1,Married,5
55060,Male,1,Married,4
55061,Male,1,Married,3
55062,Male,1,Single,7
55063,Male,1,Married,3
55064,Male,1,Married,3
55065,Male,1,Single,8
55066,Female,1,Married,5
55067,Female,1,Married,2
55068,Male,3,Married,9
55069,Male,3,Married,2
55070,Female,1,Single,3
55071,Male,1,Married,3
55072,Male,3,Single,3
55073,Male,1,Single,3
55074,Female,3,Single,4
55075,Male,1,Married,3
55076,Female,1,Single,3
55077,Female,3,Married,4
55078,Female,3,Single,2
55079,Male,3,Married,6
55080,Male,1,Single,8
55081,Female,1,Married,6
55082,Male,1,Single,2
55083,Male,1,Married,3
55084,Male,2,Married,6
55085,Male,1,Married,2
55086,Female,1,Married,8
55087,Female,3,Single,5
55088,Female,1,Single,11
55089,Female,1,Married,3
55090,Male,1,Married,3
55091,Female,1,Single,2
55092,Female,1,Single,9
55093,Female,1,Married,5
55094,Male,1,Single,4
55095,Female,1,Single,3
55096,Male,3,Married,3
55097,Female,1,Single,5
55098,Female,1,Married,8
55099,Male,1,Married,3
55100,Male,1,Married,3
55101,Male,1,Single,2
55102,Female,1,Married,2
55103,Female,1,Married,5
55104,Female,2,Single,8
55105,Female,1,Married,2
55106,Female,1,Married,6
55107,Male,3,Single,4
55108,Male,3,Single,11
55109,Female,1,Married,3
55110,Male,1,Single,2
55111,Female,3,Married,3
55112,Male,3,Single,3
55113,Female,3,Single,3
55114,Male,1,Married,6
55115,Male,1,Married,2
55116,Female,1,Married,6
55117,Male,2,Single,8
55118,Male,1,Married,11
55119,Male,1,Married,2
55120,Male,1,Single,3
55121,Female,3,Married,2
55122,Male,1,Single,3
55123,Male,2,Married,3
55124,Female,3,Married,5
55125,Female,3,Single,3
55126,Male,1,Married,5
55127,Female,1,Married,9
55128,Male,1,Married,5
55129,Female,3,Married,4
55130,Male,1,Single,3
55131,Female,3,Married,10
55132,Female,1,Single,5
55133,Female,1,Single,3
55134,Female,1,Married,2
55135,Male,3,Single,5
55136,Male,3,Single,8
55137,Male,1,Married,6
55138,Female,1,Married,3
55139,Female,1,Married,7
55140,Male,1,Married,6
55141,Female,3,Single,9
55142,Female,3,Married,2
55143,Male,1,Married,3
55144,Female,1,Single,3
55145,Male,3,Married,3
55146,Male,1,Married,3
55147,Male,3,Married,5
55148,Male,3,Married,4
55149,Female,1,Married,5
55150,Male,1,Married,9
55151,Male,3,Married,8
55152,Male,3,Married,2
55153,Male,1,Married,5
55154,Male,3,Married,4
55155,Female,1,Married,4
55156,Female,1,Single,3
55157,Female,3,Married,3
55158,Female,1,Single,3
55159,Male,1,Single,2
55160,Female,2,Married,2
55161,Female,1,Married,11
55162,Female,1,Single,6
55163,Male,1,Single,4
55164,Male,1,Married,6
55165,Male,1,Single,2
55166,Male,2,Single,3
55167,Male,1,Single,5
55168,Female,1,Single,2
55169,Female,1,Single,8
55170,Female,1,Married,5
55171,Male,1,Married,4
55172,Female,3,Single,5
55173,Female,3,Single,3
55174,Female,3,Married,9
55175,Female,1,Single,5
55176,Male,1,Married,7
55177,Female,1,Single,3
55178,Male,1,Married,2
55179,Male,1,Single,3
55180,Female,3,Married,6
55181,Male,1,Married,9
55182,Male,3,Married,5
55183,Male,1,Single,2
55184,Female,1,Married,4
55185,Female,1,Married,5
55186,Female,3,Married,3
55187,Male,3,Married,6
55188,Female,1,Married,7
55189,Male,1,Married,4
55190,Male,1,Married,5
55191,Male,3,Married,3
55192,Male,3,Married,6
55193,Female,1,Single,4
55194,Female,1,Single,3
55195,Male,1,Married,4
55196,Female,2,Single,11
55197,Male,1,Married,8
55198,Male,1,Married,6
55199,Male,3,Married,6
55200,Female,2,Married,3
55201,Male,1,Married,4
55202,Male,3,Single,2
55203,Male,1,Single,5
55204,Male,1,Single,6
55205,Male,1,Married,4
55206,Male,1,Married,4
55207,Male,1,Single,3
55208,Male,3,Married,2
55209,Male,3,Single,5
55210,Male,3,Married,10
55211,Female,1,Single,3
55212,Female,3,Married,9
55213,Male,1,Married,3
55214,Male,1,Married,2
55215,Male,1,Married,5
55216,Male,1,Married,9
55217,Male,3,Married,5
55218,Female,3,Single,7
55219,Female,3,Single,2
55220,Male,3,Married,3
55221,Male,1,Single,4
55222,Female,3,Married,3
55223,Male,1,Single,7
55224,Male,3,Married,3
55225,Male,2,Married,2
55226,Male,1,Married,2
55227,Female,1,Married,10
55228,Female,3,Married,5
55229,Male,1,Single,9
55230,Male,1,Married,3
55231,Male,3,Single,2
55232,Female,1,Married,6
55233,Female,1,Married,2
55234,Male,1,Married,3
55235,Male,1,Single,4
55236,Male,1,Single,4
55237,Female,1,Married,5
