CustomerID,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount
52411,1.0,16.0,1.0,2.0,140.35
52412,1.0,11.0,1.0,2.0,138.38
52413,1.0,17.0,1.0,2.0,145.91
52414,1.0,11.0,1.0,0.0,125.61000000000001
52415,1.0,14.0,0.0,0.0,115.63
52416,1.0,14.0,1.0,3.0,148.98
52417,1.0,25.0,0.0,2.0,147.89
52418,1.0,13.0,1.0,2.0,131.8
52419,1.0,14.0,0.0,7.0,165.49
52420,1.0,17.0,1.0,0.0,163.88
52421,1.0,25.0,0.0,,212.44
52422,,20.0,0.0,12.0,260.32
52423,1.0,13.0,1.0,7.0,123.62
52424,14.0,13.0,,17.0,263.28
52425,2.0,18.0,2.0,2.0,183.76
52426,5.0,12.0,,1.0,266.06
52427,3.0,19.0,3.0,3.0,186.06
52428,1.0,14.0,1.0,2.0,122.72
52429,1.0,14.0,1.0,0.0,120.18
52430,8.0,14.0,7.0,6.0,170.83
52431,7.0,12.0,2.0,7.0,140.84
52432,,13.0,1.0,9.0,244.11
52433,5.0,25.0,3.0,7.0,123.08000000000001
52434,1.0,14.0,0.0,0.0,148.41
52435,3.0,17.0,2.0,7.0,142.85
52436,1.0,13.0,1.0,7.0,197.15
52437,1.0,13.0,1.0,2.0,143.2
52438,1.0,20.0,1.0,3.0,121.32
52439,13.0,14.0,4.0,9.0,201.24
52440,7.0,12.0,7.0,1.0,154.73
52441,5.0,12.0,4.0,7.0,152.07
52442,7.0,21.0,,7.0,264.37
52443,1.0,14.0,0.0,0.0,122.96000000000001
52444,2.0,18.0,1.0,2.0,140.69
52445,7.0,12.0,3.0,7.0,174.41
52446,4.0,23.0,2.0,2.0,124.30000000000001
52447,2.0,12.0,1.0,5.0,158.78
52448,1.0,21.0,1.0,2.0,126.44
52449,7.0,14.0,7.0,7.0,164.39
52450,1.0,18.0,0.0,0.0,124.50999999999999
52451,2.0,13.0,2.0,2.0,163.92
52452,6.0,11.0,1.0,7.0,197.14
52453,1.0,11.0,0.0,2.0,160.77
52454,1.0,19.0,1.0,2.0,124.5
52455,1.0,12.0,1.0,3.0,192.5
52456,1.0,12.0,1.0,0.0,120.74000000000001
52457,1.0,16.0,0.0,9.0,201.69
52458,1.0,11.0,1.0,4.0,148.55
52459,1.0,14.0,0.0,2.0,140.87
52460,7.0,12.0,6.0,6.0,123.66999999999999
52461,1.0,13.0,0.0,0.0,129.72
52462,2.0,,0.0,13.0,295.86
52463,2.0,17.0,0.0,1.0,154.84
52464,1.0,21.0,1.0,0.0,120.61000000000001
52465,7.0,11.0,3.0,7.0,199.24
52466,1.0,12.0,1.0,2.0,141.98
52467,1.0,13.0,1.0,0.0,168.15
52468,1.0,18.0,0.0,5.0,147.23
52469,1.0,16.0,0.0,4.0,161.42
52470,7.0,11.0,3.0,6.0,182.37
52471,1.0,19.0,1.0,3.0,188.53
52472,1.0,,0.0,0.0,293.31
52473,2.0,16.0,0.0,2.0,120.72999999999999
52474,1.0,13.0,0.0,2.0,155.62
52475,1.0,,1.0,1.0,296.13
52476,6.0,17.0,6.0,8.0,134.07
52477,7.0,14.0,1.0,7.0,150.63
52478,1.0,15.0,0.0,2.0,146.39
52479,1.0,12.0,1.0,2.0,148.76
52480,1.0,18.0,1.0,1.0,126.9
52481,1.0,15.0,,12.0,275.67
52482,1.0,17.0,0.0,0.0,124.08000000000001
52483,1.0,14.0,1.0,3.0,128.14
52484,12.0,15.0,0.0,,212.45
52485,1.0,17.0,1.0,2.0,133.12
52486,1.0,14.0,,10.0,290.49
52487,1.0,12.0,1.0,1.0,121.41
52488,1.0,14.0,0.0,4.0,157.69
52489,4.0,15.0,3.0,5.0,143.85
52490,1.0,13.0,1.0,3.0,153.32
52491,1.0,12.0,0.0,1.0,146.63
52492,7.0,13.0,3.0,2.0,147.24
52493,1.0,14.0,1.0,4.0,132.11
52494,7.0,13.0,3.0,7.0,153.77
52495,1.0,11.0,0.0,7.0,140.66
52496,1.0,11.0,1.0,10.0,152.08
52497,1.0,21.0,1.0,0.0,148.77
52498,2.0,18.0,0.0,2.0,131.17
52499,1.0,12.0,1.0,0.0,115.69
52500,1.0,,1.0,0.0,296.58
52501,1.0,15.0,0.0,7.0,130.69
52502,14.0,13.0,6.0,12.0,204.35
52503,2.0,12.0,0.0,9.0,141.48
52504,1.0,17.0,0.0,2.0,157.68
52505,3.0,13.0,3.0,8.0,150.42
52506,3.0,19.0,3.0,9.0,157.7
52507,1.0,19.0,0.0,2.0,177.56
52508,6.0,17.0,0.0,0.0,203.06
52509,7.0,11.0,4.0,7.0,139.36
52510,3.0,15.0,3.0,3.0,179.45
52511,1.0,11.0,1.0,2.0,157.43
52512,,25.0,0.0,2.0,252.01999999999998
52513,2.0,14.0,0.0,2.0,154.4
52514,1.0,13.0,0.0,3.0,137.6
52515,1.0,17.0,0.0,2.0,135.17
52516,1.0,13.0,0.0,2.0,125.80000000000001
52517,1.0,14.0,0.0,3.0,121.66
52518,1.0,11.0,1.0,4.0,158.69
52519,1.0,12.0,1.0,2.0,180.08
52520,1.0,17.0,1.0,7.0,152.06
52521,1.0,21.0,1.0,0.0,152.95
52522,1.0,16.0,,2.0,264.13
52523,,15.0,0.0,11.0,232.69
52524,2.0,19.0,0.0,2.0,127.83000000000001
52525,7.0,12.0,1.0,9.0,154.33
52526,1.0,11.0,0.0,3.0,120.13
52527,,19.0,2.0,12.0,239.66000000000003
52528,1.0,15.0,0.0,2.0,143.74
52529,1.0,20.0,0.0,4.0,168.42
52530,4.0,25.0,,7.0,274.26
52531,6.0,24.0,,11.0,276.03
52532,6.0,24.0,5.0,7.0,145.81
52533,2.0,15.0,1.0,9.0,147.35
52534,1.0,13.0,0.0,9.0,141.87
52535,1.0,14.0,1.0,4.0,155.05
52536,1.0,13.0,1.0,6.0,154.7
52537,1.0,11.0,0.0,2.0,154.76
52538,2.0,16.0,0.0,2.0,125.87
52539,3.0,22.0,0.0,3.0,124.4
52540,,14.0,1.0,2.0,259.72
52541,,14.0,1.0,0.0,253.79000000000002
52542,1.0,16.0,0.0,2.0,170.82
52543,1.0,11.0,0.0,2.0,127.28
52544,1.0,25.0,0.0,2.0,153.68
52545,1.0,14.0,1.0,2.0,153.47
52546,2.0,18.0,2.0,2.0,131.95
52547,1.0,11.0,1.0,2.0,139.89
52548,1.0,19.0,0.0,0.0,133.06
52549,1.0,15.0,0.0,2.0,170.05
52550,7.0,11.0,1.0,7.0,126.55000000000001
52551,1.0,12.0,0.0,0.0,113.93
52552,5.0,20.0,0.0,7.0,125.69999999999999
52553,1.0,12.0,1.0,2.0,135.37
52554,4.0,14.0,0.0,13.0,139.86
52555,1.0,20.0,1.0,0.0,208.82999999999998
52556,2.0,18.0,0.0,13.0,120.28
52557,1.0,14.0,1.0,3.0,195.25
52558,8.0,12.0,1.0,7.0,129.29
52559,1.0,21.0,1.0,2.0,122.75
52560,6.0,19.0,1.0,7.0,178.79
52561,1.0,14.0,1.0,4.0,149.3
52562,8.0,17.0,3.0,8.0,178.47
52563,1.0,16.0,0.0,4.0,144.01
52564,8.0,12.0,3.0,7.0,192.41
52565,1.0,17.0,0.0,2.0,129.74
52566,6.0,15.0,6.0,7.0,145.02
52567,14.0,23.0,4.0,4.0,207.48000000000002
52568,1.0,11.0,0.0,0.0,115.55000000000001
52569,14.0,11.0,6.0,,229.36
52570,1.0,15.0,1.0,2.0,123.05000000000001
52571,8.0,11.0,,6.0,267.04
52572,1.0,13.0,0.0,3.0,134.33
52573,1.0,14.0,1.0,3.0,134.77
52574,1.0,19.0,0.0,2.0,164.3
52575,1.0,16.0,1.0,0.0,165.16
52576,1.0,13.0,1.0,2.0,139.07
52577,1.0,14.0,1.0,9.0,155.62
52578,1.0,16.0,1.0,7.0,168.83
52579,1.0,12.0,0.0,8.0,128.62
52580,1.0,11.0,0.0,0.0,149.78
52581,1.0,12.0,0.0,3.0,203.68
52582,2.0,13.0,1.0,2.0,161.34
52583,1.0,15.0,0.0,0.0,167.35
52584,1.0,13.0,0.0,2.0,132.95
52585,1.0,20.0,0.0,4.0,152.38
52586,5.0,15.0,0.0,8.0,164.72
52587,1.0,13.0,0.0,2.0,196.1
52588,12.0,,12.0,8.0,298.33
52589,1.0,21.0,1.0,3.0,197.56
52590,1.0,16.0,0.0,7.0,149.68
52591,2.0,14.0,0.0,1.0,121.44999999999999
52592,1.0,11.0,1.0,2.0,121.80000000000001
52593,1.0,19.0,1.0,2.0,183.46
52594,1.0,11.0,0.0,4.0,134.45
52595,2.0,13.0,2.0,2.0,127.6
52596,1.0,12.0,1.0,2.0,162.94
52597,1.0,11.0,1.0,7.0,171.4
52598,1.0,14.0,1.0,2.0,129.32
52599,1.0,15.0,1.0,7.0,151.47
52600,1.0,12.0,0.0,4.0,145.07
52601,1.0,20.0,1.0,0.0,185.64
52602,1.0,14.0,0.0,5.0,124.68
52603,1.0,13.0,0.0,0.0,181.61
52604,1.0,13.0,0.0,0.0,121.09
52605,1.0,16.0,1.0,7.0,152.94
52606,1.0,14.0,1.0,7.0,127.18
52607,1.0,16.0,0.0,0.0,158.11
52608,1.0,16.0,1.0,0.0,124.37
52609,1.0,22.0,1.0,4.0,127.66
52610,1.0,12.0,,0.0,290.38
52611,1.0,15.0,0.0,7.0,130.55
52612,1.0,20.0,0.0,4.0,122.88999999999999
52613,1.0,14.0,1.0,7.0,140.01
52614,1.0,20.0,1.0,,229.64999999999998
52615,1.0,13.0,1.0,8.0,135.39
52616,2.0,12.0,2.0,2.0,160.29
52617,1.0,13.0,0.0,0.0,126.78999999999999
52618,1.0,11.0,1.0,4.0,137.02
52619,1.0,17.0,0.0,0.0,123.97999999999999
52620,5.0,14.0,0.0,7.0,154.68
52621,2.0,11.0,2.0,,231.16000000000003
52622,1.0,14.0,1.0,3.0,141.89
52623,2.0,,2.0,2.0,293.28
52624,5.0,13.0,2.0,7.0,183.21
52625,2.0,12.0,2.0,3.0,123.41999999999999
52626,4.0,13.0,3.0,7.0,140.71
52627,7.0,18.0,3.0,7.0,158.13
52628,7.0,19.0,3.0,6.0,131.43
52629,1.0,11.0,0.0,3.0,120.44
52630,,21.0,2.0,2.0,234.64
52631,2.0,15.0,1.0,2.0,179.91
52632,1.0,17.0,1.0,2.0,133.77
52633,1.0,18.0,1.0,0.0,155.38
52634,1.0,14.0,1.0,7.0,157.62
52635,3.0,13.0,2.0,8.0,125.91999999999999
52636,1.0,17.0,0.0,7.0,153.46
52637,1.0,15.0,0.0,8.0,142.13
52638,2.0,18.0,1.0,2.0,141.27
52639,1.0,13.0,1.0,2.0,124.38
52640,1.0,12.0,0.0,2.0,168.7
52641,13.0,13.0,5.0,5.0,204.47
52642,1.0,14.0,0.0,2.0,196.67
52643,1.0,11.0,0.0,4.0,121.47999999999999
52644,3.0,22.0,3.0,7.0,189.26
52645,1.0,17.0,0.0,3.0,165.13
52646,4.0,21.0,2.0,8.0,167.99
52647,14.0,22.0,,14.0,262.91
52648,1.0,16.0,0.0,3.0,127.05000000000001
52649,14.0,12.0,5.0,10.0,203.33
52650,7.0,12.0,1.0,7.0,144.48
52651,1.0,15.0,1.0,7.0,168.54
52652,2.0,14.0,2.0,2.0,196.37
52653,1.0,25.0,1.0,2.0,135.91
52654,1.0,20.0,0.0,3.0,154.05
52655,1.0,13.0,1.0,2.0,146.84
52656,,14.0,2.0,2.0,257.87
52657,1.0,16.0,1.0,0.0,115.13999999999999
52658,1.0,17.0,1.0,0.0,129.56
52659,2.0,15.0,2.0,0.0,123.35
52660,5.0,22.0,3.0,7.0,151.54
52661,1.0,22.0,1.0,0.0,169.62
52662,7.0,20.0,7.0,7.0,156.75
52663,1.0,14.0,1.0,2.0,123.78999999999999
52664,3.0,13.0,1.0,10.0,138.12
52665,1.0,13.0,0.0,0.0,146.48
52666,3.0,22.0,3.0,3.0,129.36
52667,2.0,12.0,0.0,0.0,121.05000000000001
52668,4.0,14.0,0.0,7.0,185.78
52669,2.0,15.0,1.0,2.0,127.06
52670,1.0,17.0,0.0,6.0,163.84
52671,1.0,13.0,1.0,0.0,139.68
52672,2.0,12.0,1.0,2.0,199.07
52673,,12.0,2.0,8.0,232.25
52674,5.0,21.0,3.0,8.0,135.4
52675,1.0,11.0,1.0,0.0,128.04
52676,6.0,,6.0,14.0,293.92
52677,12.0,,3.0,9.0,296.65
52678,1.0,24.0,1.0,0.0,124.38999999999999
52679,1.0,21.0,1.0,7.0,173.14
52680,7.0,19.0,0.0,3.0,147.74
52681,2.0,14.0,0.0,2.0,139.02
52682,1.0,20.0,1.0,4.0,126.62
52683,1.0,19.0,1.0,0.0,128.56
52684,1.0,13.0,0.0,0.0,110.81
52685,1.0,23.0,1.0,0.0,124.72
52686,1.0,13.0,0.0,7.0,156.73
52687,1.0,11.0,0.0,2.0,141.97
52688,1.0,13.0,0.0,0.0,197.13
52689,1.0,14.0,0.0,2.0,120.62
52690,1.0,22.0,0.0,4.0,142.84
52691,1.0,11.0,0.0,2.0,147.88
52692,3.0,13.0,0.0,8.0,159.06
52693,1.0,21.0,1.0,8.0,138.86
52694,11.0,11.0,,16.0,268.23
52695,1.0,13.0,0.0,0.0,129.33
52696,1.0,14.0,0.0,7.0,165.0
52697,4.0,11.0,,7.0,271.74
52698,2.0,15.0,1.0,2.0,150.33
52699,3.0,23.0,0.0,0.0,123.07
52700,1.0,16.0,0.0,0.0,125.87
52701,1.0,16.0,1.0,3.0,155.07
52702,1.0,21.0,0.0,4.0,143.93
52703,,13.0,5.0,7.0,233.48000000000002
52704,1.0,11.0,1.0,4.0,165.83
52705,1.0,12.0,0.0,1.0,181.03
52706,2.0,12.0,1.0,2.0,139.78
52707,7.0,18.0,2.0,7.0,125.44
52708,1.0,12.0,0.0,3.0,153.99
52709,1.0,14.0,0.0,9.0,154.87
52710,1.0,12.0,1.0,7.0,168.34
52711,1.0,17.0,0.0,0.0,110.91
52712,1.0,19.0,0.0,2.0,157.36
52713,1.0,11.0,0.0,2.0,122.25999999999999
52714,6.0,15.0,3.0,11.0,157.47
52715,2.0,11.0,0.0,2.0,198.54
52716,1.0,18.0,0.0,7.0,154.67
52717,1.0,16.0,0.0,0.0,153.8
52718,7.0,25.0,0.0,9.0,151.51
52719,1.0,16.0,1.0,7.0,121.33000000000001
52720,1.0,13.0,,0.0,278.75
52721,1.0,14.0,0.0,3.0,124.32
52722,1.0,19.0,0.0,3.0,147.71
52723,4.0,15.0,,3.0,291.61
52724,1.0,12.0,1.0,0.0,150.87
52725,1.0,12.0,1.0,0.0,128.63
52726,1.0,16.0,1.0,4.0,155.61
52727,1.0,14.0,0.0,4.0,121.44
52728,2.0,13.0,2.0,3.0,130.65
52729,1.0,22.0,1.0,2.0,128.1
52730,2.0,21.0,2.0,1.0,198.88
52731,1.0,18.0,0.0,1.0,186.28
52732,7.0,13.0,7.0,6.0,128.67
52733,1.0,12.0,0.0,2.0,153.73
52734,1.0,18.0,0.0,2.0,166.67
52735,8.0,21.0,6.0,7.0,150.03
52736,1.0,12.0,1.0,3.0,123.66999999999999
52737,1.0,14.0,1.0,0.0,128.58
52738,1.0,11.0,1.0,9.0,152.04
52739,1.0,14.0,1.0,7.0,141.05
52740,1.0,24.0,1.0,0.0,196.79
52741,1.0,11.0,0.0,8.0,156.17
52742,2.0,13.0,0.0,2.0,204.48
52743,2.0,11.0,1.0,3.0,128.97
52744,2.0,20.0,0.0,8.0,159.68
52745,1.0,17.0,1.0,9.0,175.1
52746,1.0,11.0,0.0,2.0,129.91
52747,1.0,,1.0,4.0,296.36
52748,1.0,11.0,0.0,0.0,111.28999999999999
52749,,12.0,4.0,10.0,233.41000000000003
52750,3.0,12.0,3.0,7.0,143.32
52751,4.0,20.0,3.0,,210.31
52752,1.0,19.0,0.0,4.0,144.4
52753,1.0,12.0,1.0,2.0,146.17
52754,1.0,13.0,1.0,4.0,126.47
52755,9.0,11.0,7.0,4.0,163.23
52756,5.0,14.0,1.0,10.0,156.77
52757,1.0,14.0,0.0,2.0,121.87
52758,1.0,13.0,1.0,7.0,137.48
52759,1.0,19.0,0.0,2.0,139.77
52760,12.0,23.0,9.0,11.0,186.33
52761,1.0,12.0,0.0,0.0,120.08000000000001
52762,5.0,15.0,1.0,8.0,144.4
52763,1.0,19.0,0.0,2.0,130.67
52764,7.0,11.0,2.0,7.0,153.21
52765,1.0,17.0,1.0,2.0,154.1
52766,1.0,22.0,0.0,0.0,127.82
52767,5.0,18.0,0.0,,219.57
52768,2.0,11.0,2.0,2.0,126.6
52769,1.0,12.0,1.0,2.0,133.75
52770,1.0,19.0,0.0,8.0,150.98
52771,8.0,13.0,6.0,1.0,148.78
52772,4.0,13.0,0.0,1.0,128.37
52773,1.0,19.0,1.0,0.0,124.06
52774,2.0,14.0,2.0,2.0,122.69
52775,1.0,13.0,0.0,7.0,141.08
52776,,12.0,0.0,11.0,232.06
52777,5.0,19.0,0.0,7.0,204.22
52778,,25.0,5.0,8.0,237.44
52779,1.0,22.0,0.0,4.0,149.07
52780,1.0,15.0,1.0,0.0,134.82
52781,1.0,12.0,1.0,2.0,124.36000000000001
52782,1.0,11.0,1.0,2.0,123.80000000000001
52783,1.0,,1.0,3.0,294.31
52784,1.0,19.0,1.0,0.0,117.9
52785,3.0,19.0,0.0,4.0,176.44
52786,1.0,13.0,0.0,2.0,151.31
52787,1.0,21.0,0.0,9.0,163.06
52788,2.0,14.0,2.0,2.0,147.87
52789,4.0,11.0,,14.0,288.8
52790,9.0,11.0,6.0,8.0,123.38999999999999
52791,,23.0,1.0,10.0,235.7
52792,1.0,21.0,1.0,7.0,167.12
52793,11.0,24.0,5.0,11.0,154.06
52794,1.0,11.0,1.0,4.0,189.38
52795,1.0,14.0,0.0,2.0,124.38999999999999
52796,1.0,16.0,1.0,7.0,188.37
52797,1.0,11.0,0.0,9.0,153.43
52798,1.0,12.0,1.0,1.0,167.28
52799,1.0,13.0,1.0,0.0,166.52
52800,1.0,15.0,0.0,1.0,148.5
52801,2.0,14.0,0.0,2.0,128.09
52802,1.0,14.0,0.0,2.0,156.89
52803,1.0,14.0,0.0,2.0,120.00999999999999
52804,1.0,12.0,1.0,1.0,129.77
52805,1.0,13.0,0.0,3.0,140.25
52806,1.0,14.0,0.0,4.0,137.85
52807,2.0,13.0,2.0,0.0,208.54000000000002
52808,9.0,11.0,3.0,,220.31
52809,1.0,19.0,1.0,7.0,199.36
52810,1.0,18.0,1.0,0.0,129.66
52811,1.0,17.0,0.0,3.0,125.71000000000001
52812,1.0,15.0,0.0,7.0,199.91
52813,1.0,20.0,0.0,3.0,161.42
52814,1.0,14.0,1.0,8.0,153.9
52815,1.0,12.0,1.0,2.0,144.04
52816,2.0,12.0,2.0,6.0,184.93
52817,2.0,16.0,1.0,1.0,145.9
52818,2.0,15.0,1.0,4.0,145.28
52819,2.0,24.0,1.0,4.0,159.07
52820,2.0,12.0,2.0,4.0,154.6
52821,7.0,23.0,5.0,8.0,164.19
52822,2.0,15.0,1.0,1.0,145.86
52823,3.0,17.0,3.0,1.0,147.93
52824,2.0,15.0,1.0,3.0,151.83
52825,2.0,13.0,2.0,2.0,147.93
52826,16.0,,10.0,9.0,320.45
52827,2.0,14.0,1.0,1.0,178.81
52828,3.0,14.0,3.0,3.0,159.41
52829,2.0,18.0,1.0,1.0,158.88
52830,5.0,17.0,1.0,,221.19
52831,2.0,23.0,2.0,3.0,145.73
52832,2.0,19.0,2.0,1.0,154.26
52833,2.0,12.0,2.0,4.0,182.44
52834,2.0,25.0,2.0,7.0,185.74
52835,5.0,19.0,2.0,4.0,174.63
52836,8.0,19.0,7.0,8.0,186.72
52837,16.0,13.0,12.0,,228.12
52838,2.0,20.0,1.0,1.0,141.75
52839,3.0,12.0,2.0,3.0,170.59
52840,2.0,16.0,1.0,4.0,231.5
52841,2.0,23.0,2.0,5.0,167.0
52842,2.0,14.0,2.0,7.0,197.95
52843,5.0,21.0,1.0,6.0,148.06
52844,2.0,19.0,2.0,16.0,148.48
52845,4.0,15.0,3.0,,214.98
52846,2.0,14.0,1.0,10.0,168.19
52847,2.0,18.0,2.0,1.0,186.32
52848,2.0,21.0,2.0,1.0,158.46
52849,,12.0,3.0,12.0,233.55
52850,2.0,19.0,2.0,3.0,147.31
52851,3.0,25.0,1.0,3.0,148.23
52852,3.0,19.0,1.0,3.0,145.24
52853,2.0,12.0,1.0,3.0,152.13
52854,2.0,17.0,2.0,,219.39
52855,2.0,16.0,1.0,2.0,150.66
52856,5.0,16.0,3.0,5.0,324.26
52857,2.0,13.0,2.0,9.0,149.51
52858,8.0,13.0,3.0,,219.19
52859,2.0,23.0,2.0,,211.86
52860,2.0,21.0,1.0,5.0,155.38
52861,2.0,17.0,2.0,2.0,155.58
52862,2.0,22.0,2.0,1.0,148.25
52863,8.0,13.0,5.0,3.0,145.88
52864,7.0,12.0,1.0,11.0,155.72
52865,2.0,12.0,1.0,4.0,175.06
52866,3.0,19.0,2.0,3.0,167.57
52867,2.0,15.0,1.0,3.0,150.0
52868,2.0,23.0,1.0,1.0,136.02
52869,16.0,26.0,5.0,,229.53
52870,3.0,13.0,2.0,2.0,147.88
52871,2.0,24.0,2.0,3.0,164.29
52872,2.0,16.0,2.0,3.0,148.11
52873,2.0,23.0,1.0,3.0,156.4
52874,2.0,16.0,1.0,3.0,161.9
52875,2.0,12.0,2.0,4.0,169.5
52876,2.0,14.0,1.0,7.0,152.56
52877,10.0,,1.0,10.0,315.33
52878,3.0,,1.0,16.0,312.22
52879,2.0,18.0,1.0,,220.47
52880,2.0,19.0,,1.0,262.34
52881,12.0,15.0,2.0,10.0,324.99
52882,2.0,17.0,2.0,4.0,147.79
52883,2.0,14.0,2.0,2.0,184.16
52884,3.0,15.0,1.0,3.0,145.89
52885,12.0,,10.0,9.0,292.92
52886,2.0,13.0,1.0,8.0,160.64
52887,2.0,12.0,2.0,3.0,169.25
52888,2.0,17.0,1.0,3.0,177.65
52889,2.0,15.0,1.0,1.0,190.53
52890,2.0,19.0,1.0,8.0,187.61
52891,3.0,20.0,1.0,1.0,167.98
52892,2.0,16.0,1.0,8.0,193.04
52893,3.0,18.0,3.0,1.0,163.15
52894,4.0,16.0,2.0,8.0,152.41
52895,2.0,20.0,1.0,1.0,191.73
52896,2.0,23.0,2.0,10.0,201.39
52897,3.0,17.0,1.0,3.0,148.28
52898,2.0,14.0,2.0,8.0,146.53
52899,2.0,15.0,2.0,3.0,173.76
52900,2.0,17.0,1.0,,218.96
52901,10.0,12.0,8.0,,229.0
52902,6.0,23.0,3.0,,209.74
52903,2.0,15.0,2.0,,224.81
52904,,17.0,2.0,8.0,249.89999999999998
52905,2.0,12.0,2.0,5.0,151.57
52906,2.0,19.0,1.0,1.0,260.91
52907,2.0,16.0,1.0,2.0,191.96
52908,2.0,15.0,1.0,6.0,145.58
52909,13.0,13.0,13.0,,213.65
52910,2.0,15.0,2.0,6.0,184.4
52911,4.0,17.0,1.0,8.0,184.14
52912,2.0,22.0,1.0,2.0,151.22
52913,,15.0,1.0,8.0,246.85000000000002
52914,6.0,13.0,2.0,,231.08999999999997
52915,2.0,13.0,2.0,5.0,168.45
52916,2.0,18.0,1.0,1.0,146.77
52917,6.0,18.0,2.0,9.0,25.0
52918,5.0,15.0,5.0,2.0,204.18
52919,2.0,15.0,2.0,,212.89
52920,2.0,14.0,1.0,2.0,148.89
52921,3.0,16.0,1.0,3.0,157.12
52922,12.0,,1.0,16.0,317.32
52923,3.0,18.0,3.0,3.0,147.67
52924,2.0,,2.0,7.0,320.17
52925,2.0,14.0,1.0,5.0,149.36
52926,2.0,23.0,,10.0,285.64
52927,2.0,21.0,2.0,8.0,152.07
52928,16.0,,8.0,13.0,315.68
52929,2.0,12.0,2.0,3.0,164.31
52930,2.0,15.0,2.0,3.0,162.3
52931,2.0,15.0,1.0,3.0,147.32
52932,3.0,19.0,2.0,3.0,169.65
52933,2.0,17.0,2.0,1.0,155.72
52934,5.0,18.0,3.0,8.0,158.19
52935,2.0,,2.0,8.0,317.02
52936,3.0,13.0,,3.0,261.75
52937,2.0,14.0,1.0,3.0,154.11
52938,6.0,14.0,1.0,10.0,184.57
52939,2.0,15.0,2.0,3.0,164.2
52940,2.0,18.0,1.0,3.0,189.34
52941,2.0,12.0,2.0,,225.48
52942,,26.0,11.0,9.0,234.38
52943,2.0,20.0,1.0,6.0,148.4
52944,2.0,14.0,1.0,3.0,190.45
52945,2.0,15.0,2.0,3.0,194.31
52946,2.0,13.0,2.0,3.0,173.98
52947,8.0,12.0,5.0,9.0,150.93
52948,4.0,,1.0,10.0,319.36
52949,2.0,12.0,2.0,1.0,152.23
52950,2.0,12.0,2.0,5.0,159.79
52951,2.0,21.0,1.0,4.0,152.94
52952,8.0,19.0,7.0,6.0,177.49
52953,2.0,14.0,1.0,5.0,146.76
52954,8.0,,7.0,8.0,293.72
52955,2.0,12.0,2.0,1.0,159.85
52956,2.0,20.0,1.0,1.0,191.44
52957,8.0,22.0,2.0,9.0,180.82
52958,2.0,13.0,2.0,6.0,165.0
52959,,15.0,1.0,11.0,259.96
52960,11.0,12.0,5.0,12.0,157.1
52961,5.0,,5.0,14.0,315.45
52962,,13.0,6.0,10.0,243.49
52963,2.0,24.0,2.0,5.0,145.7
52964,2.0,15.0,1.0,2.0,190.02
52965,2.0,18.0,2.0,1.0,157.3
52966,2.0,19.0,,3.0,261.03
52967,,19.0,6.0,3.0,244.95999999999998
52968,8.0,25.0,1.0,8.0,181.05
52969,2.0,21.0,1.0,5.0,188.97
52970,2.0,,2.0,7.0,316.44
52971,2.0,,1.0,4.0,300.84
52972,12.0,26.0,5.0,7.0,174.07
52973,2.0,19.0,1.0,10.0,170.54
52974,2.0,20.0,2.0,9.0,179.15
52975,4.0,14.0,3.0,4.0,172.41
52976,6.0,13.0,2.0,8.0,146.15
52977,2.0,23.0,1.0,1.0,156.61
52978,2.0,15.0,1.0,3.0,182.45
52979,2.0,14.0,2.0,3.0,148.73
52980,2.0,22.0,1.0,3.0,158.1
52981,2.0,,1.0,3.0,311.65
52982,8.0,13.0,7.0,8.0,169.85
52983,3.0,12.0,1.0,3.0,152.89
52984,8.0,13.0,8.0,5.0,183.28
52985,2.0,13.0,1.0,3.0,148.26
52986,,15.0,3.0,9.0,260.25
52987,2.0,14.0,1.0,1.0,139.2
52988,7.0,16.0,4.0,10.0,205.2
52989,2.0,19.0,1.0,1.0,161.88
52990,2.0,19.0,1.0,3.0,179.82
52991,2.0,20.0,,5.0,285.15
52992,2.0,13.0,2.0,1.0,137.0
52993,2.0,20.0,1.0,8.0,181.61
52994,8.0,12.0,4.0,8.0,194.29
52995,4.0,18.0,4.0,,221.13
52996,2.0,16.0,1.0,9.0,181.74
52997,5.0,15.0,2.0,9.0,179.84
52998,,18.0,2.0,2.0,245.61
52999,2.0,14.0,2.0,3.0,181.6
53000,2.0,13.0,1.0,4.0,173.21
53001,2.0,13.0,1.0,1.0,189.1
53002,10.0,19.0,6.0,12.0,177.1
53003,3.0,19.0,2.0,3.0,151.95
53004,,12.0,3.0,9.0,243.77999999999997
53005,12.0,,12.0,11.0,295.68
53006,2.0,20.0,1.0,8.0,149.55
53007,2.0,13.0,,8.0,264.64
53008,8.0,16.0,8.0,8.0,174.41
53009,2.0,13.0,1.0,3.0,149.78
53010,12.0,12.0,7.0,10.0,177.28
53011,2.0,12.0,2.0,5.0,169.78
53012,2.0,13.0,1.0,8.0,200.47
53013,2.0,17.0,2.0,8.0,175.55
53014,3.0,14.0,3.0,3.0,159.64
53015,2.0,14.0,1.0,10.0,182.75
53016,9.0,25.0,4.0,,214.43
53017,14.0,,10.0,4.0,317.72
53018,2.0,19.0,2.0,1.0,177.38
53019,2.0,15.0,2.0,2.0,171.82
